gallery_slug,photo_name,photo_slug,source_filename,source_path,full_description,date_or_century,location,material,dimensions,museum_or_collection,institution_or_owner,accession_number,sort_order,parse_method,parse_warning,image_url,destination_url,alt_text,caption,open_in_new_tab,original_image_url,original_destination_url,original_filename
holy-men-and-women-of-god,SAN MARTIN DE PORRES,holy-men-and-women-of-god-san-martin-de-porres,025-DSC00029-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/025-DSC00029-scaled.jpg,"SAN MARTIN DE PORRES

Height: 117cm

National Shrine and Parish of Saint Joseph

Mandaue City , Cebu

Accession no. SJP-RO-SV-001",,"Mandaue City , Cebu",,Height: 117cm,,National Shrine and Parish of Saint Joseph,SJP-RO-SV-001,18,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00029-1-scaled.jpg,https://thekabilincenter.org/san-martin-de-porres/,SAN MARTIN DE PORRES,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00029-768x1369.jpg,https://thekabilincenter.org/san-martin-de-porres/,DSC00029-768x1369.jpg
holy-men-and-women-of-god,SAN ISIDRO LABRADOR,holy-men-and-women-of-god-san-isidro-labrador,026-DSC00062-1-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/026-DSC00062-1-scaled.jpg,"SAN ISIDRO LABRADOR

Brass areola

Height: 147cm

National Shrine and Parish of Saint Joseph

Mandaue City , Cebu

Accession no. SJP-RO-SV-002",,"Mandaue City , Cebu",Brass areola,Height: 147cm,,National Shrine and Parish of Saint Joseph,SJP-RO-SV-002,19,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00076-scaled.jpg,https://thekabilincenter.org/san-isidro-labrador/,SAN ISIDRO LABRADOR,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00062-1-768x1369.jpg,https://thekabilincenter.org/san-isidro-labrador/,DSC00062-1-768x1369.jpg
holy-men-and-women-of-god,SAINT THERESE OF LISIEUX,holy-men-and-women-of-god-saint-therese-of-lisieux,027-DSC00215-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/027-DSC00215-scaled.jpg,"SAINT THERESE OF LISIEUX

Height: 170cm

National Shrine and Parish of Saint Joseph

Mandaue City , Cebu

Accession no. SJP-RO-SV-005",,"Mandaue City , Cebu",,Height: 170cm,,National Shrine and Parish of Saint Joseph,SJP-RO-SV-005,20,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00254-scaled.jpg,https://thekabilincenter.org/saint-therese-of-lisieux/,SAINT THERESE OF LISIEUX,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00215-768x1369.jpg,https://thekabilincenter.org/saint-therese-of-lisieux/,DSC00215-768x1369.jpg
holy-men-and-women-of-god,SAN ANTONIO DE PADUA,holy-men-and-women-of-god-san-antonio-de-padua,028-DSC00378-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/028-DSC00378-scaled.jpg,"SAN ANTONIO DE PADUA

Glass eyes

Height: 163cm

National Shrine and Parish of Saint Joseph

Mandaue City , Cebu City

Accession no. SJP-RO-SV-010",,"Mandaue City , Cebu City",Glass eyes,Height: 163cm,,National Shrine and Parish of Saint Joseph,SJP-RO-SV-010,21,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00393-scaled.jpg,https://thekabilincenter.org/san-antonio-de-padua/,SAN ANTONIO DE PADUA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00378-768x1369.jpg,https://thekabilincenter.org/san-antonio-de-padua/,DSC00378-768x1369.jpg
holy-men-and-women-of-god,SANTA ANNA,holy-men-and-women-of-god-santa-anna,029-DSC00573-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/029-DSC00573-scaled.jpg,"SANTA ANNA

Height: 56.5cm

National Shrine and Parish of Saint Joseph

Mandaue City , Cebu

Accession no. SJP-RO-SV-013",,"Mandaue City , Cebu",,Height: 56.5cm,,National Shrine and Parish of Saint Joseph,SJP-RO-SV-013,22,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00584-scaled.jpg,https://thekabilincenter.org/santa-anna/,SANTA ANNA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00573-768x1369.jpg,https://thekabilincenter.org/santa-anna/,DSC00573-768x1369.jpg
holy-men-and-women-of-god,SAN NICOLAS IMAGE (STATUE),holy-men-and-women-of-god-san-nicolas-image-statue,030-DSC01364-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/030-DSC01364-2-scaled.jpg,"SAN NICOLAS IMAGE (STATUE)

Hardwood, B isayan-made

Height : 126cm

Archdiocesan Shrine of San Nicolas de Tolentino Parish

Cebu City

Accession no. SNP-RO-SV-001",,Cebu City,,Height : 126cm,,Archdiocesan Shrine of San Nicolas de Tolentino Parish,SNP-RO-SV-001,23,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,"Unresolved description block(s): Hardwood, B isayan-made",https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01369-2-scaled.jpg,https://thekabilincenter.org/san-nicolas-image-statue/,SAN NICOLAS IMAGE (STATUE),,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01364-2-768x1369.jpg,https://thekabilincenter.org/san-nicolas-image-statue/,DSC01364-2-768x1369.jpg
holy-men-and-women-of-god,SAN LORENZO RUIZ,holy-men-and-women-of-god-san-lorenzo-ruiz,031-DSC01592-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/031-DSC01592-2-scaled.jpg,"SAN LORENZO RUIZ

Wood, glass eyes

Height: 138cm

Archdiocesan Shrine of San Nicolas de Tolentino Parish

Cebu City

Accession no. SNP-RO-SV-006",,Cebu City,"Wood, glass eyes",Height: 138cm,,Archdiocesan Shrine of San Nicolas de Tolentino Parish,SNP-RO-SV-006,24,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01598-2-scaled.jpg,https://thekabilincenter.org/san-lorenzo-ruiz/,SAN LORENZO RUIZ,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01592-2-768x1369.jpg,https://thekabilincenter.org/san-lorenzo-ruiz/,DSC01592-2-768x1369.jpg
holy-men-and-women-of-god,SAN ROQUE,holy-men-and-women-of-god-san-roque,032-DSC01436-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/032-DSC01436-scaled.jpg,"SAN ROQUE

Provenance: San Roque Chapel

Height: 85cm

Saint Gabriel the Archangel Parish Church

Santander, Cebu

Accession no. SGA-S-RO-SV-002",,"Santander, Cebu",,Height: 85cm,,"Provenance: San Roque Chapel

Saint Gabriel the Archangel Parish Church",SGA-S-RO-SV-002,25,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Multiple institution or owner values were preserved.,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01438-3-scaled.jpg,https://thekabilincenter.org/san-roque/,SAN ROQUE,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01436-768x1369.jpg,https://thekabilincenter.org/san-roque/,DSC01436-768x1369.jpg
holy-men-and-women-of-god,SANTA TERESA DE AVILA (ALTAR),holy-men-and-women-of-god-santa-teresa-de-avila-altar,038-DSC02570-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/038-DSC02570-scaled.jpg,"SANTA TERESA DE AVILA (ALTAR)

Height: 190cm

Archdiocesan Shrine of Santa Teresa de Avila

Talisay City, Cebu

Accession no. SGA-RO-SV-003",,"Talisay City, Cebu",,Height: 190cm,,Archdiocesan Shrine of Santa Teresa de Avila,SGA-RO-SV-003,26,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02617-scaled.jpg,https://thekabilincenter.org/santa-teresa-de-avila-altar/,SANTA TERESA DE AVILA (ALTAR),,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02570-768x1369.jpg,https://thekabilincenter.org/santa-teresa-de-avila-altar/,DSC02570-768x1369.jpg
holy-men-and-women-of-god,SANTA TERESA DE AVILA,holy-men-and-women-of-god-santa-teresa-de-avila,044-DSC03232-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/044-DSC03232-scaled.jpg,"SANTA TERESA DE AVILA

Processional image

Height: 136cm

Archdiocesan Shrine of Santa Teresa de Avila

Talisay City, Cebu

Accession no. SGA-RO-SV-009",,"Talisay City, Cebu",,Height: 136cm,,Archdiocesan Shrine of Santa Teresa de Avila,SGA-RO-SV-009,27,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): Processional image,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03262-scaled.jpg,https://thekabilincenter.org/santa-teresa-de-avila/,SANTA TERESA DE AVILA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03232-768x1369.jpg,https://thekabilincenter.org/santa-teresa-de-avila/,DSC03232-768x1369.jpg
holy-men-and-women-of-god,SAN NIKOLAS,holy-men-and-women-of-god-san-nikolas,045-DSC00005-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/045-DSC00005-scaled.jpg,"SAN NIKOLAS

Glass eyes

Height: 111cm

San Nicolas de Tolentino Parish Church

Malabuyoc, Cebu

Accession no. SNDTP-M-RO-SV-001",,"Malabuyoc, Cebu",Glass eyes,Height: 111cm,,San Nicolas de Tolentino Parish Church,SNDTP-M-RO-SV-001,28,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00072-scaled.jpg,https://thekabilincenter.org/san-nikolas/,SAN NIKOLAS,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00005-768x1369.jpg,https://thekabilincenter.org/san-nikolas/,DSC00005-768x1369.jpg
holy-men-and-women-of-god,SAN ANTONIO DE PADUA,holy-men-and-women-of-god-san-antonio-de-padua-2,046-DSC00232-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/046-DSC00232-scaled.jpg,"SAN ANTONIO DE PADUA

Height: 54cm

San Nicolas de Tolentino Parish Church

Malabuyoc, Cebu

Accession no. SNDTP-M-RO-SV-010",,"Malabuyoc, Cebu",,Height: 54cm,,San Nicolas de Tolentino Parish Church,SNDTP-M-RO-SV-010,29,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00258-2-scaled.jpg,https://thekabilincenter.org/san-antonio-de-padua-2/,SAN ANTONIO DE PADUA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00232-768x1369.jpg,https://thekabilincenter.org/san-antonio-de-padua-2/,DSC00232-768x1369.jpg
holy-men-and-women-of-god,SAN NICOLAS DE TOLENTINO,holy-men-and-women-of-god-san-nicolas-de-tolentino,047-DSC00294-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/047-DSC00294-scaled.jpg,"SAN NICOLAS DE TOLENTINO

Height: 160cm

glass eyes

San Nicolas de Tolentino Parish Church

Malabuyoc, Cebu

Accession no. SNDTP-M-RO-SV-013",,"Malabuyoc, Cebu",glass eyes,Height: 160cm,,San Nicolas de Tolentino Parish Church,SNDTP-M-RO-SV-013,30,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00301-scaled.jpg,https://thekabilincenter.org/san-nicolas-de-tolentino/,SAN NICOLAS DE TOLENTINO,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00294-768x1369.jpg,https://thekabilincenter.org/san-nicolas-de-tolentino/,DSC00294-768x1369.jpg
holy-men-and-women-of-god,SAN ISIDRO,holy-men-and-women-of-god-san-isidro,048-DSC00522-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/048-DSC00522-scaled.jpg,"SAN ISIDRO

glass eyes (both Angel & San Isidro)

Height: 125cm

San Nicolas de Tolentino Parish Church

Malabuyoc, Cebu

Accession no. SNDTP-M-RO-SV-014",,"Malabuyoc, Cebu",glass eyes (both Angel & San Isidro),Height: 125cm,,San Nicolas de Tolentino Parish Church,SNDTP-M-RO-SV-014,31,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00543-3-scaled.jpg,https://thekabilincenter.org/san-isidro/,SAN ISIDRO,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00522-768x1369.jpg,https://thekabilincenter.org/san-isidro/,DSC00522-768x1369.jpg
holy-men-and-women-of-god,SAN VICENTE FERRER,holy-men-and-women-of-god-san-vicente-ferrer-2,049-DSC00642-3-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/049-DSC00642-3-scaled.jpg,"SAN VICENTE FERRER

Height: 165cm

Our Lady of the Immaculate Conception Parish Church

Oslob, Cebu

Accession no. ICP-RO-SV-032",,"Oslob, Cebu",,Height: 165cm,,Our Lady of the Immaculate Conception Parish Church,ICP-RO-SV-032,32,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00647-3-scaled.jpg,https://thekabilincenter.org/san-vicente-ferrer-2/,SAN VICENTE FERRER,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00642-3-768x1369.jpg,https://thekabilincenter.org/san-vicente-ferrer-2/,DSC00642-3-768x1369.jpg
holy-men-and-women-of-god,SAN GREGORIO MAGNO,holy-men-and-women-of-god-san-gregorio-magno,050-DSC02717-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/050-DSC02717-scaled.jpg,"SAN GREGORIO MAGNO

Ivory head and hands, glass eyes

Overall H: 12cm (This must be a mistake)

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-001",,"Ginatilan, Cebu","Ivory head and hands, glass eyes",Overall H: 12cm (This must be a mistake),,St. Gregory the Great Parish Church,SGTG-RO-SV-001,33,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02717-1-scaled.jpg,https://thekabilincenter.org/san-gregorio-magno/,SAN GREGORIO MAGNO,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02717-768x1369.jpg,https://thekabilincenter.org/san-gregorio-magno/,DSC02717-768x1369.jpg
holy-men-and-women-of-god,SAN GREGORIO (BISITA PATRON),holy-men-and-women-of-god-san-gregorio-bisita-patron,051-DSC02828-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/051-DSC02828-2-scaled.jpg,"SAN GREGORIO (BISITA PATRON)

ivory finish, glass eyes

Height: 61cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-002",,"Ginatilan, Cebu","ivory finish, glass eyes",Height: 61cm,,St. Gregory the Great Parish Church,SGTG-RO-SV-002,34,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02832-scaled.jpg,https://thekabilincenter.org/san-gregorio-bisita-patron/,SAN GREGORIO (BISITA PATRON),,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02828-2-768x1369.jpg,https://thekabilincenter.org/san-gregorio-bisita-patron/,DSC02828-2-768x1369.jpg
holy-men-and-women-of-god,SAN ROQUE,holy-men-and-women-of-god-san-roque-2,052-DSC02908-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/052-DSC02908-scaled.jpg,"SAN ROQUE

glass eyes

Height: 103cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-004",,"Ginatilan, Cebu",glass eyes,Height: 103cm,,St. Gregory the Great Parish Church,SGTG-RO-SV-004,35,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02945-2-scaled.jpg,https://thekabilincenter.org/san-roque-2/,SAN ROQUE,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02908-768x1369.jpg,https://thekabilincenter.org/san-roque-2/,DSC02908-768x1369.jpg
holy-men-and-women-of-god,SAN ROQUE,holy-men-and-women-of-god-san-roque-3,053-DSC02965-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/053-DSC02965-2-scaled.jpg,"SAN ROQUE

Wood, glass eyes

Height: 142cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-012",,"Ginatilan, Cebu","Wood, glass eyes",Height: 142cm,,St. Gregory the Great Parish Church,SGTG-RO-SV-012,36,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02971-2-scaled.jpg,https://thekabilincenter.org/san-roque-3/,SAN ROQUE,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02965-2-768x1369.jpg,https://thekabilincenter.org/san-roque-3/,DSC02965-2-768x1369.jpg
holy-men-and-women-of-god,SAN MARTIN DE PORRES,holy-men-and-women-of-god-san-martin-de-porres-2,054-DSC03034-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/054-DSC03034-2-scaled.jpg,"SAN MARTIN DE PORRES

cement

Height: 95cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-015",,"Ginatilan, Cebu",,Height: 95cm,,St. Gregory the Great Parish Church,SGTG-RO-SV-015,37,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): cement,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03043-scaled.jpg,https://thekabilincenter.org/san-martin-de-porres-2/,SAN MARTIN DE PORRES,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03034-2-768x1369.jpg,https://thekabilincenter.org/san-martin-de-porres-2/,DSC03034-2-768x1369.jpg
holy-men-and-women-of-god,SAN GREGORIO MAGNO,holy-men-and-women-of-god-san-gregorio-magno-2,060-DSC03305-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/060-DSC03305-scaled.jpg,"SAN GREGORIO MAGNO

All wood

Height: 120cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-018",,"Ginatilan, Cebu",All wood,Height: 120cm,,St. Gregory the Great Parish Church,SGTG-RO-SV-018,38,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03374-2-scaled.jpg,https://thekabilincenter.org/san-gregorio-magno-2/,SAN GREGORIO MAGNO,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03305-768x1369.jpg,https://thekabilincenter.org/san-gregorio-magno-2/,DSC03305-768x1369.jpg
holy-men-and-women-of-god,SAINT AUGUSTINE DE HIPPO (1980's),holy-men-and-women-of-god-saint-augustine-de-hippo-1980s,061-DSC02820-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/061-DSC02820-scaled.jpg,"SAINT AUGUSTINE DE HIPPO (1980's)

Polychromed wood

Height: 137cm

Saint Augustine de Hippo Parish Church

Alcantara, Cebu

Accession no. ALP-RO-SV-001",,"Alcantara, Cebu",Polychromed wood,Height: 137cm,,Saint Augustine de Hippo Parish Church,ALP-RO-SV-001,39,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02837-scaled.jpg,https://thekabilincenter.org/saint-augustine-de-hippo-1980s/,SAINT AUGUSTINE DE HIPPO (1980's),,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02820-768x1369.jpg,https://thekabilincenter.org/saint-augustine-de-hippo-1980s/,DSC02820-768x1369.jpg
holy-men-and-women-of-god,SANTA MONICA,holy-men-and-women-of-god-santa-monica,062-DSC02900-1-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/062-DSC02900-1-scaled.jpg,"SANTA MONICA

patron of Delatado family from Alcantara (1950's)

Glass eyes

Height: 83cm

Saint Augustine de Hippo Parish Church

Alcantara, Cebu

Accession no. ALP-RO-SV-006",,"Alcantara, Cebu",Glass eyes,Height: 83cm,,Saint Augustine de Hippo Parish Church,ALP-RO-SV-006,40,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): patron of Delatado family from Alcantara (1950's),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02913-scaled.jpg,https://thekabilincenter.org/santa-monica/,SANTA MONICA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02900-1-768x1369.jpg,https://thekabilincenter.org/santa-monica/,DSC02900-1-768x1369.jpg
holy-men-and-women-of-god,SAINT AUGUSTINE,holy-men-and-women-of-god-saint-augustine-2,063-DSC03019-1-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/063-DSC03019-1-scaled.jpg,"SAINT AUGUSTINE

glass eyes

Height: 135cm

Saint Augustine de Hippo Parish Church

Alcantara, Cebu

Accession no. ALP-RO-SV-007",,"Alcantara, Cebu",glass eyes,Height: 135cm,,Saint Augustine de Hippo Parish Church,ALP-RO-SV-007,41,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03027-scaled.jpg,https://thekabilincenter.org/saint-augustine-2/,SAINT AUGUSTINE,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03019-1-768x1369.jpg,https://thekabilincenter.org/saint-augustine-2/,DSC03019-1-768x1369.jpg
