name,slug,gallery_slug,image_filename,image_path,image_url,destination_url,alt_text,caption,description,sort_order,open_in_new_tab,original_image_url,original_destination_url,original_filename,parse_method,parse_warning
SAN GREGORIO (BISITA PATRON),holy-men-and-women-of-god-san-gregorio-bisita-patron,holy-men-and-women-of-god,051-DSC02828-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/051-DSC02828-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02832-scaled.jpg,https://thekabilincenter.org/san-gregorio-bisita-patron/,SAN GREGORIO (BISITA PATRON),,"SAN GREGORIO (BISITA PATRON)

ivory finish, glass eyes

Height: 61cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-002",34,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02828-2-768x1369.jpg,https://thekabilincenter.org/san-gregorio-bisita-patron/,DSC02828-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN ROQUE,holy-men-and-women-of-god-san-roque-2,holy-men-and-women-of-god,052-DSC02908-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/052-DSC02908-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02945-2-scaled.jpg,https://thekabilincenter.org/san-roque-2/,SAN ROQUE,,"SAN ROQUE

glass eyes

Height: 103cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-004",35,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02908-768x1369.jpg,https://thekabilincenter.org/san-roque-2/,DSC02908-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN ROQUE,holy-men-and-women-of-god-san-roque-3,holy-men-and-women-of-god,053-DSC02965-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/053-DSC02965-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02971-2-scaled.jpg,https://thekabilincenter.org/san-roque-3/,SAN ROQUE,,"SAN ROQUE

Wood, glass eyes

Height: 142cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-012",36,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02965-2-768x1369.jpg,https://thekabilincenter.org/san-roque-3/,DSC02965-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN MARTIN DE PORRES,holy-men-and-women-of-god-san-martin-de-porres-2,holy-men-and-women-of-god,054-DSC03034-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/054-DSC03034-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03043-scaled.jpg,https://thekabilincenter.org/san-martin-de-porres-2/,SAN MARTIN DE PORRES,,"SAN MARTIN DE PORRES

cement

Height: 95cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-015",37,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03034-2-768x1369.jpg,https://thekabilincenter.org/san-martin-de-porres-2/,DSC03034-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN GREGORIO MAGNO,holy-men-and-women-of-god-san-gregorio-magno-2,holy-men-and-women-of-god,060-DSC03305-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/060-DSC03305-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03374-2-scaled.jpg,https://thekabilincenter.org/san-gregorio-magno-2/,SAN GREGORIO MAGNO,,"SAN GREGORIO MAGNO

All wood

Height: 120cm

St. Gregory the Great Parish Church

Ginatilan, Cebu

Accession no. SGTG-RO-SV-018",38,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03305-768x1369.jpg,https://thekabilincenter.org/san-gregorio-magno-2/,DSC03305-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAINT AUGUSTINE DE HIPPO (1980's),holy-men-and-women-of-god-saint-augustine-de-hippo-1980s,holy-men-and-women-of-god,061-DSC02820-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/061-DSC02820-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02837-scaled.jpg,https://thekabilincenter.org/saint-augustine-de-hippo-1980s/,SAINT AUGUSTINE DE HIPPO (1980's),,"SAINT AUGUSTINE DE HIPPO (1980's)

Polychromed wood

Height: 137cm

Saint Augustine de Hippo Parish Church

Alcantara, Cebu

Accession no. ALP-RO-SV-001",39,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02820-768x1369.jpg,https://thekabilincenter.org/saint-augustine-de-hippo-1980s/,DSC02820-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTA MONICA,holy-men-and-women-of-god-santa-monica,holy-men-and-women-of-god,062-DSC02900-1-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/062-DSC02900-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02913-scaled.jpg,https://thekabilincenter.org/santa-monica/,SANTA MONICA,,"SANTA MONICA

patron of Delatado family from Alcantara (1950's)

Glass eyes

Height: 83cm

Saint Augustine de Hippo Parish Church

Alcantara, Cebu

Accession no. ALP-RO-SV-006",40,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02900-1-768x1369.jpg,https://thekabilincenter.org/santa-monica/,DSC02900-1-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAINT AUGUSTINE,holy-men-and-women-of-god-saint-augustine-2,holy-men-and-women-of-god,063-DSC03019-1-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/063-DSC03019-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03027-scaled.jpg,https://thekabilincenter.org/saint-augustine-2/,SAINT AUGUSTINE,,"SAINT AUGUSTINE

glass eyes

Height: 135cm

Saint Augustine de Hippo Parish Church

Alcantara, Cebu

Accession no. ALP-RO-SV-007",41,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC03019-1-768x1369.jpg,https://thekabilincenter.org/saint-augustine-2/,DSC03019-1-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN ANTONIO DE PADUA,holy-men-and-women-of-god-san-antonio-de-padua-3,holy-men-and-women-of-god,064-DSC00768-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/064-DSC00768-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00817-scaled.jpg,https://thekabilincenter.org/san-antonio-de-padua-3/,SAN ANTONIO DE PADUA,,"SAN ANTONIO DE PADUA

Height: 120cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-001",42,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00768-768x1369.jpg,https://thekabilincenter.org/san-antonio-de-padua-3/,DSC00768-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN LORENZO RUIZ,holy-men-and-women-of-god-san-lorenzo-ruiz-2,holy-men-and-women-of-god,065-DSC00892-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/065-DSC00892-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00898-scaled.jpg,https://thekabilincenter.org/san-lorenzo-ruiz-2/,SAN LORENZO RUIZ,,"SAN LORENZO RUIZ

Height: 141cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-002",43,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00892-768x1369.jpg,https://thekabilincenter.org/san-lorenzo-ruiz-2/,DSC00892-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN VICENTE FERRER,holy-men-and-women-of-god-san-vicente-ferrer-3,holy-men-and-women-of-god,066-DSC00962-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/066-DSC00962-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00969-scaled.jpg,https://thekabilincenter.org/san-vicente-ferrer-3/,SAN VICENTE FERRER,,"SAN VICENTE FERRER

Located in the dagkotanan

Polychromed wood

Height: 132cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-006",44,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00962-768x1369.jpg,https://thekabilincenter.org/san-vicente-ferrer-3/,DSC00962-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
ST. MARTIN DE PORRES,holy-men-and-women-of-god-st-martin-de-porres,holy-men-and-women-of-god,067-DSC01265-1-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/067-DSC01265-1-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01272-scaled.jpg,https://thekabilincenter.org/st-martin-de-porres/,ST. MARTIN DE PORRES,,"ST. MARTIN DE PORRES

Height: 115cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-007",45,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01265-1-768x1369.jpg,https://thekabilincenter.org/st-martin-de-porres/,DSC01265-1-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN ROQUE,holy-men-and-women-of-god-san-roque-4,holy-men-and-women-of-god,068-DSC01505-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/068-DSC01505-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01511-scaled.jpg,https://thekabilincenter.org/san-roque-4/,SAN ROQUE,,"SAN ROQUE

Height: 125cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-008",46,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01505-768x1369.jpg,https://thekabilincenter.org/san-roque-4/,DSC01505-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAINT THERESE,holy-men-and-women-of-god-saint-therese,holy-men-and-women-of-god,069-DSC01396-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/069-DSC01396-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01406-scaled.jpg,https://thekabilincenter.org/saint-therese/,SAINT THERESE,,"SAINT THERESE

Height: 101cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-009",47,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01396-768x1369.jpg,https://thekabilincenter.org/saint-therese/,DSC01396-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN VICENTE FERRER (Hagtasan),holy-men-and-women-of-god-san-vicente-ferrer-hagtasan,holy-men-and-women-of-god,070-DSC01098-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/070-DSC01098-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01111-1-scaled.jpg,https://thekabilincenter.org/san-vicente-ferrer-hagtasan/,SAN VICENTE FERRER (Hagtasan),,"SAN VICENTE FERRER (Hagtasan)

Silver-plated wings

Height: 78cm

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

Accession no. SVF-RO-SV-011",48,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01098-768x1369.jpg,https://thekabilincenter.org/san-vicente-ferrer-hagtasan/,DSC01098-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN AGUSTIN,holy-men-and-women-of-god-san-agustin,holy-men-and-women-of-god,071-DSC00271-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/071-DSC00271-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00301-2-scaled.jpg,https://thekabilincenter.org/san-agustin/,SAN AGUSTIN,,"SAN AGUSTIN

Height: 101cm

San Guillermo Parish Catmon Cebu

Catmon, Cebu

Accession no. SGP-RO-SV-001",49,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00271-2-768x1369.jpg,https://thekabilincenter.org/san-agustin/,DSC00271-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SANTA MONICA,holy-men-and-women-of-god-santa-monica-2,holy-men-and-women-of-god,072-DSC00236-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/072-DSC00236-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00241-2-scaled.jpg,https://thekabilincenter.org/santa-monica-2/,SANTA MONICA,,"SANTA MONICA

Height: 96cm

San Guillermo Parish Catmon Cebu

Catmon, Cebu

Accession no. SGP-RO-SV-002",50,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00236-2-768x1369.jpg,https://thekabilincenter.org/santa-monica-2/,DSC00236-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN GUILLERMO,holy-men-and-women-of-god-san-guillermo,holy-men-and-women-of-god,073-DSC00357-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/073-DSC00357-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00363-2-scaled.jpg,https://thekabilincenter.org/san-guillermo/,SAN GUILLERMO,,"SAN GUILLERMO

Located at the façade

Height: 101cm

San Guillermo Parish Catmon Cebu

Catmon, Cebu

Accession no. SGP-RO-SV-003",51,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00357-2-768x1369.jpg,https://thekabilincenter.org/san-guillermo/,DSC00357-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
SAN GUILLERMO,holy-men-and-women-of-god-san-guillermo-2,holy-men-and-women-of-god,074-DSC00157-2-scaled.jpg,../tod-gallery-images/holy-men-and-women-of-god/074-DSC00157-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00175-2-scaled.jpg,https://thekabilincenter.org/san-guillermo-2/,SAN GUILLERMO,,"SAN GUILLERMO

Located at the altar

Height: 164cm

San Guillermo Parish Catmon Cebu

Catmon, Cebu

Accession no. SGP-RO-SV-005",52,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00157-2-768x1369.jpg,https://thekabilincenter.org/san-guillermo-2/,DSC00157-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
